trainer/global_step,_step,_runtime,epoch,val_accuracy,_timestamp,val_loss,val_nll,nll_epoch,loss_epoch,nll_step,loss_step,test_accuracy,test_nll
519,35,71.1815254688263,12,,1716308749.0184164,,,2.67077374458313,3.337270975112915,,,,
549,36,74.7997899055481,13,,1716308752.6366808,,,,,2.4831900596618652,3.1349844932556152,,
559,37,76.66255378723145,13,0.6899999976158142,1716308754.4994447,3.0973856449127197,2.44626784324646,,,,,,
559,38,76.6654908657074,13,,1716308754.5023818,,,2.5598926544189453,3.2175638675689697,,,,
599,39,81.2732355594635,14,,1716308759.1101265,,,,,3.2191972732543945,3.867703437805176,,
599,40,82.10085606575012,14,0.7379999756813049,1716308759.937747,2.8765625953674316,2.246318817138672,,,,,,
599,41,82.10384583473206,14,,1716308759.9407368,,,2.3821053504943848,3.027904510498047,,,,
639,42,87.52167510986328,15,0.7279999852180481,1716308765.358566,2.6812968254089355,2.069002151489258,,,,,,
639,43,87.52468204498291,15,,1716308765.361573,,,2.202571392059326,2.829505205154419,,,,
649,44,88.9959864616394,16,,1716308766.8328774,,,,,2.1505088806152344,2.753910541534424,,
679,45,92.86721158027649,16,0.7329999804496765,1716308770.7041025,2.63900089263916,2.0485072135925293,,,,,,
679,46,92.87027907371521,16,,1716308770.70717,,,2.143406629562378,2.754545211791992,,,,
699,47,95.42318296432495,17,,1716308773.260074,,,,,1.890246033668518,2.4910531044006348,,
719,48,98.2992491722107,17,0.7400000095367432,1716308776.13614,2.579287052154541,1.9897760152816772,,,,,,
719,49,98.30232000350952,17,,1716308776.139211,,,2.0005319118499756,2.587218761444092,,,,
749,50,101.83326625823975,18,,1716308779.6701572,,,,,1.8894352912902832,2.452221155166626,,
759,51,103.61455011367798,18,0.7310000061988831,1716308781.451441,2.3691141605377197,1.8013436794281006,,,,,,
759,52,103.61751675605774,18,,1716308781.4544077,,,1.9194087982177734,2.495361804962158,,,,
799,53,108.08209490776062,19,,1716308785.9189858,,,,,2.204514980316162,2.745321750640869,,
799,54,108.84124231338501,19,0.7434999942779541,1716308786.6781332,2.3158397674560547,1.7588636875152588,,,,,,
799,55,108.84418845176697,19,,1716308786.6810794,,,1.7689634561538696,2.336050271987915,,,,
839,56,113.99160408973694,20,0.7540000081062317,1716308791.828495,2.1620404720306396,1.6151318550109863,,,,,,
839,57,113.99468636512756,20,,1716308791.8315773,,,1.67770254611969,2.2345399856567383,,,,
849,58,115.45344042778015,21,,1716308793.2903314,,,,,1.5006041526794434,2.043386459350586,,
879,59,119.32414269447327,21,0.7269999980926514,1716308797.1610336,2.0519721508026123,1.4955644607543945,,,,,,
879,60,119.32716274261475,21,,1716308797.1640537,,,1.505940318107605,2.0650312900543213,,,,
899,61,121.87139773368835,22,,1716308799.7082887,,,,,1.0687026977539062,1.6387670040130615,,
919,62,124.52941942214966,22,0.7515000104904175,1716308802.3663104,1.88192617893219,1.3318742513656616,,,,,,
919,63,124.53241229057312,22,,1716308802.3693032,,,1.3367156982421875,1.8918468952178955,,,,
949,64,128.14241981506348,23,,1716308805.9793108,,,,,1.1591925621032715,1.6899112462997437,,
959,65,129.98500967025757,23,0.7369999885559082,1716308807.8219006,1.5730699300765991,1.0323634147644043,,,,,,
959,66,129.98795080184937,23,,1716308807.8248417,,,1.2038512229919434,1.7531945705413818,,,,
999,67,134.61131739616394,24,,1716308812.4482083,,,,,0.8819900751113892,1.2515008449554443,,
999,68,135.3698010444641,24,0.7365000247955322,1716308813.206692,1.5801233053207397,1.021243929862976,,,,,,
999,69,135.37264561653137,24,,1716308813.2095366,,,1.0389623641967773,1.5885276794433594,,,,
1039,70,140.65481686592102,25,0.7509999871253967,1716308818.4917078,1.2991887331008911,0.7642857432365417,,,,,,
1039,71,140.65784311294556,25,,1716308818.494734,,,0.898215115070343,1.4498465061187744,,,,
1049,72,142.28945302963257,26,,1716308820.126344,,,,,0.5485964417457581,1.1026077270507812,,
1079,73,146.2581126689911,26,0.7415000200271606,1716308824.0950036,1.2332712411880493,0.6920117139816284,,,,,,
1079,74,146.26108312606812,26,,1716308824.097974,,,0.7506260871887207,1.3016473054885864,,,,
1099,75,148.73722100257874,27,,1716308826.574112,,,,,0.4486173689365387,1.0149537324905396,,
1119,76,151.52875900268555,27,0.7475000023841858,1716308829.36565,0.9319740533828735,0.3928861916065216,,,,,,
1119,77,151.53180861473083,27,,1716308829.3686996,,,0.5528088808059692,1.1000348329544067,,,,
1149,78,155.07576513290405,28,,1716308832.912656,,,,,0.484776109457016,0.9818981289863586,,
1159,79,156.8664746284485,28,0.7254999876022339,1716308834.7033656,0.8635820746421814,0.31159457564353943,,,,,,
1159,80,156.8694441318512,28,,1716308834.706335,,,0.3786931335926056,0.9264032244682312,,,,
1199,81,161.47161412239075,29,,1716308839.308505,,,,,0.67058265209198,1.3656916618347168,,
1199,82,162.24791812896729,29,0.7404999732971191,1716308840.084809,0.6048159003257751,0.06612959504127502,,,,,,
1199,83,162.25089859962463,29,,1716308840.0877895,,,0.16086561977863312,0.7071443200111389,,,,
1239,84,167.56712818145752,30,0.7444999814033508,1716308845.404019,0.5312210917472839,-0.01936129853129387,,,,,,
1239,85,167.5702896118164,30,,1716308845.4071805,,,0.017994007095694542,0.5772591233253479,,,,
1249,86,169.06687760353088,31,,1716308846.9037685,,,,,-0.14897800981998444,0.38497239351272583,,
1279,87,172.97303009033203,31,0.7450000047683716,1716308850.809921,0.30148401856422424,-0.24446991086006165,,,,,,
1279,88,172.97600293159485,31,,1716308850.8128939,,,-0.2116069346666336,0.3407898545265198,,,,
1299,89,175.5071520805359,32,,1716308853.344043,,,,,-0.4522920846939087,0.1143999695777893,,
1319,90,178.27840566635132,32,0.7524999976158142,1716308856.1152966,0.1531231701374054,-0.39686164259910583,,,,,,
1319,91,178.28140020370483,32,,1716308856.1182911,,,-0.40179678797721863,0.13952960073947906,,,,
1349,92,181.65106415748596,33,,1716308859.487955,,,,,-0.7421882748603821,-0.21549129486083984,,
1359,93,183.39873242378235,33,0.7404999732971191,1716308861.2356234,-0.0175484512001276,-0.5757564902305603,,,,,,
1359,94,183.40167236328125,33,,1716308861.2385633,,,-0.4925459921360016,0.05862646922469139,,,,
1399,95,187.9309651851654,34,,1716308865.7678561,,,,,0.24414727091789246,0.7711832523345947,,
1399,96,188.79483461380005,34,0.718999981880188,1716308866.6317255,-0.09802912175655365,-0.6411579847335815,,,,,,
1399,97,188.7978479862213,34,,1716308866.634739,,,-0.6544329524040222,-0.11226176470518112,,,,
1439,98,194.2020242214203,35,0.7269999980926514,1716308872.0389152,-0.15942294895648956,-0.7172109484672546,,,,,,
1439,99,194.20501947402954,35,,1716308872.0419104,,,-0.7627306580543518,-0.21163734793663025,,,,
1449,100,195.7293665409088,36,,1716308873.5662575,,,,,-1.0169676542282104,-0.46061110496520996,,
1479,101,199.63571786880493,36,0.7310000061988831,1716308877.4726088,-0.4411751329898834,-0.9831350445747375,,,,,,
1479,102,199.63864755630493,36,,1716308877.4755385,,,-0.898210346698761,-0.346861332654953,,,,
1499,103,202.1929669380188,37,,1716308880.0298579,,,,,-0.8453154563903809,-0.24881726503372192,,
1519,104,205.0634355545044,37,0.7379999756813049,1716308882.9003265,-0.48553523421287537,-1.0397335290908813,,,,,,
1519,105,205.06664180755615,37,,1716308882.9035327,,,-1.0401387214660645,-0.48784276843070984,,,,
1549,106,208.66321539878845,38,,1716308886.5001063,,,,,-1.3024221658706665,-0.8011611104011536,,
1559,107,210.42775702476501,38,0.7484999895095825,1716308888.264648,-0.6250419020652771,-1.1633927822113037,,,,,,
1559,108,210.430748462677,38,,1716308888.2676394,,,-1.1160099506378174,-0.561392068862915,,,,
1599,109,215.04126453399658,39,,1716308892.8781555,,,,,0.7539597153663635,1.3050663471221924,,
1599,110,215.80383706092834,39,0.7315000295639038,1716308893.640728,-0.7058582305908203,-1.2660833597183228,,,,,,
1599,111,215.80684852600098,39,,1716308893.6437395,,,-1.2465835809707642,-0.6910107135772705,,,,
1639,112,221.09956049919128,40,0.7409999966621399,1716308898.9364514,-0.8498702645301819,-1.394526720046997,,,,,,
1639,113,221.1025893688202,40,,1716308898.9394803,,,-1.3314939737319946,-0.7763351798057556,,,,
1649,114,222.5288372039795,41,,1716308900.3657281,,,,,-1.948014497756958,-1.3876054286956787,,
1679,115,226.39595556259155,41,0.7289999723434448,1716308904.2328465,-0.808795154094696,-1.3783494234085083,,,,,,
1679,116,226.3988494873047,41,,1716308904.2357404,,,-1.3950079679489136,-0.8412247896194458,,,,
1699,117,228.8870244026184,42,,1716308906.7239153,,,,,-1.9141095876693726,-1.2774989604949951,,
1719,118,231.5896987915039,42,0.7294999957084656,1716308909.4265897,-1.2479711771011353,-1.7998205423355103,,,,,,
1719,119,231.59284567832947,42,,1716308909.4297366,,,-1.5256476402282715,-0.9621467590332031,,,,
1749,120,235.21568512916565,43,,1716308913.052576,,,,,-1.7342392206192017,-1.233525037765503,,
1759,121,236.9701590538025,43,0.7480000257492065,1716308914.80705,-1.1030646562576294,-1.6501891613006592,,,,,,
1759,122,236.97311544418335,43,,1716308914.8100064,,,-1.577083706855774,-1.0162502527236938,,,,
1799,123,241.63117122650146,44,,1716308919.4680622,,,,,-1.529567837715149,-1.0814332962036133,,
1799,124,242.3449788093567,44,0.7315000295639038,1716308920.1818697,-1.3232678174972534,-1.8796496391296387,,,,,,
1799,125,242.34794306755066,44,,1716308920.184834,,,-1.7267378568649292,-1.1622447967529297,,,,
1839,126,247.7461814880371,45,0.734000027179718,1716308925.5830724,-1.1523258686065674,-1.7154462337493896,,,,,,
1839,127,247.74902439117432,45,,1716308925.5859153,,,-1.7960710525512695,-1.238008737564087,,,,
1849,128,249.25166845321655,46,,1716308927.0885594,,,,,-2.3499317169189453,-1.8250205516815186,,
1879,129,252.9850606918335,46,0.7179999947547913,1716308930.8219516,-1.3175402879714966,-1.8739607334136963,,,,,,
1879,130,252.98800611495972,46,,1716308930.824897,,,-1.8586894273757935,-1.2950865030288696,,,,
1899,131,255.518292427063,47,,1716308933.3551834,,,,,-1.6627570390701294,-1.094666600227356,,
1919,132,258.36686849594116,47,0.7149999737739563,1716308936.2037594,-1.4812806844711304,-2.0542142391204834,,,,,,
1919,133,258.3702790737152,47,,1716308936.20717,,,-1.8561369180679321,-1.2862632274627686,,,,
1949,134,261.93975162506104,48,,1716308939.7766426,,,,,-1.9335179328918457,-1.4370061159133911,,
1959,135,263.75214195251465,48,0.7245000004768372,1716308941.589033,-1.4041551351547241,-1.984762191772461,,,,,,
1959,136,263.7552442550659,48,,1716308941.5921352,,,-2.0385582447052,-1.474879264831543,,,,
1999,137,268.3444666862488,49,,1716308946.1813576,,,,,-4.684666633605957,-4.2273736000061035,,
1999,138,269.03273844718933,49,0.7200000286102295,1716308946.8696294,-1.7496024370193481,-2.3378281593322754,,,,,,
1999,139,269.0359790325165,49,,1716308946.87287,,,-2.0748941898345947,-1.5089094638824463,,,,
2039,140,274.30444049835205,50,0.7304999828338623,1716308952.1413314,-1.697225570678711,-2.2611441612243652,,,,,,
2039,141,274.30735659599304,50,,1716308952.1442475,,,-2.211132526397705,-1.6482006311416626,,,,
2049,142,275.7798056602478,51,,1716308953.6166966,,,,,-1.908990740776062,-1.3369827270507812,,
2079,143,279.66916060447693,51,0.7149999737739563,1716308957.5060515,-1.876702070236206,-2.452308416366577,,,,,,
2079,144,279.6723687648773,51,,1716308957.5092597,,,-2.219710350036621,-1.6527836322784424,,,,
2099,145,282.15896368026733,52,,1716308959.9958546,,,,,-2.7955374717712402,-2.1908745765686035,,
2119,146,284.97061133384705,52,0.7360000014305115,1716308962.8075023,-1.9375579357147217,-2.5010464191436768,,,,,,
2119,147,284.9736044406891,52,,1716308962.8104954,,,-2.4162044525146484,-1.8544087409973145,,,,
2149,148,288.45793080329895,53,,1716308966.2948217,,,,,-2.6151885986328125,-2.0171289443969727,,
2159,149,290.17928528785706,53,0.7225000262260437,1716308968.0161762,-2.003394842147827,-2.576601505279541,,,,,,
2159,150,290.18228554725647,53,,1716308968.0191765,,,-2.4504501819610596,-1.8761693239212036,,,,
2199,151,294.7018070220947,54,,1716308972.538698,,,,,-3.0852713584899902,-2.555736780166626,,
2199,152,295.4443447589874,54,0.7145000100135803,1716308973.2812357,-2.2194664478302,-2.805382490158081,,,,,,
2199,153,295.44730591773987,54,,1716308973.2841969,,,-2.458012580871582,-1.891363501548767,,,,
2239,154,300.7872791290283,55,0.6995000243186951,1716308978.62417,-1.9138288497924805,-2.50819993019104,,,,,,
2239,155,300.7903699874878,55,,1716308978.627261,,,-2.607835054397583,-2.0442092418670654,,,,
2249,156,302.2548065185547,56,,1716308980.0916975,,,,,-2.335310459136963,-1.7809946537017822,,
2279,157,306.1382496356964,56,0.684499979019165,1716308983.9751406,-2.1528584957122803,-2.7633485794067383,,,,,,
2279,158,306.1411814689636,56,,1716308983.9780724,,,-2.6355340480804443,-2.0643043518066406,,,,
2299,159,308.6295428276062,57,,1716308986.4664338,,,,,-2.3583433628082275,-1.778686761856079,,
2319,160,311.44308376312256,57,0.718500018119812,1716308989.2799747,-2.126474618911743,-2.699446678161621,,,,,,
2319,161,311.4460301399231,57,,1716308989.282921,,,-2.6519219875335693,-2.0722973346710205,,,,
2349,162,314.96679186820984,58,,1716308992.8036828,,,,,-2.9081954956054688,-2.342153549194336,,
2359,163,316.76518416404724,58,0.7204999923706055,1716308994.602075,-2.342010974884033,-2.929032564163208,,,,,,
2359,164,316.76838207244873,58,,1716308994.605273,,,-2.7684826850891113,-2.1826605796813965,,,,
2399,165,321.3867189884186,59,,1716308999.22361,,,,,0.6246747970581055,1.1751776933670044,,
2399,166,322.10014629364014,59,0.7055000066757202,1716308999.9370372,-2.209714889526367,-2.8103818893432617,,,,,,
2399,167,322.10299825668335,59,,1716308999.9398892,,,-2.8309316635131836,-2.25590181350708,,,,
2439,168,327.34709310531616,60,0.7210000157356262,1716309005.183984,-2.3696157932281494,-2.9592013359069824,,,,,,
2439,169,327.350350856781,60,,1716309005.1872418,,,-2.9101502895355225,-2.3332533836364746,,,,
2449,170,328.81288599967957,61,,1716309006.649777,,,,,-3.2468042373657227,-2.6551284790039062,,
2479,171,332.7538239955902,61,0.7310000061988831,1716309010.590715,-2.288193702697754,-2.8802130222320557,,,,,,
2479,172,332.7567160129547,61,,1716309010.593607,,,-3.1057584285736084,-2.526911497116089,,,,
2499,173,335.3683202266693,62,,1716309013.2052112,,,,,-2.8901500701904297,-2.3030593395233154,,
2519,174,338.32454562187195,62,0.7045000195503235,1716309016.1614366,-2.352599620819092,-2.97452974319458,,,,,,
2519,175,338.3274426460266,62,,1716309016.1643336,,,-3.085296392440796,-2.5019311904907227,,,,
2549,176,341.9341869354248,63,,1716309019.7710779,,,,,-3.065067768096924,-2.4758477210998535,,
2559,177,343.75717663764954,63,0.6959999799728394,1716309021.5940676,-2.856191873550415,-3.459474563598633,,,,,,
2559,178,343.76020669937134,63,,1716309021.5970976,,,-3.160478115081787,-2.5726394653320312,,,,
2599,179,348.31029868125916,64,,1716309026.1471896,,,,,-3.841057062149048,-3.292672872543335,,
2599,180,348.998743057251,64,0.7055000066757202,1716309026.835634,-2.6087753772735596,-3.202749729156494,,,,,,
2599,181,349.0016338825226,64,,1716309026.8385248,,,-3.2601640224456787,-2.6610710620880127,,,,
2639,182,354.06422448158264,65,0.6934999823570251,1716309031.9011154,-2.770447015762329,-3.387080192565918,,,,,,
2639,183,354.06717824935913,65,,1716309031.9040692,,,-3.261874198913574,-2.670592784881592,,,,
2649,184,355.53561663627625,66,,1716309033.3725076,,,,,-3.0223071575164795,-2.468951463699341,,
2679,185,359.4260675907135,66,0.7074999809265137,1716309037.2629585,-2.8276314735412598,-3.4289052486419678,,,,,,
2679,186,359.42898201942444,66,,1716309037.265873,,,-3.341595411300659,-2.740385055541992,,,,
2699,187,361.87753987312317,67,,1716309039.7144308,,,,,-3.6731648445129395,-3.065091848373413,,
2719,188,364.68714809417725,67,0.7204999923706055,1716309042.524039,-2.6340086460113525,-3.221463680267334,,,,,,
2719,189,364.68999338150024,67,,1716309042.5268843,,,-3.431016683578491,-2.8235275745391846,,,,
2749,190,368.3298714160919,68,,1716309046.1667624,,,,,-4.037347793579102,-3.470313549041748,,
2759,191,370.2007873058319,68,0.6949999928474426,1716309048.0376782,-2.792459011077881,-3.4207217693328857,,,,,,
2759,192,370.203720331192,68,,1716309048.0406113,,,-3.541428565979004,-2.9463465213775635,,,,
2760,193,377.5551700592041,69,,1716309055.392061,,,,,,,0.7023000121116638,-3.619980812072754
