trainer/global_step,_step,_runtime,epoch,val_accuracy,_timestamp,val_loss,val_nll,nll_epoch,loss_epoch,nll_step,loss_step,test_accuracy,test_nll
799,54,108.8837354183197,19,0.7089999914169312,1716308282.5301723,1.8999717235565186,1.3339698314666748,,,,,,
799,55,108.88687682151794,19,,1716308282.5333138,,,1.3587703704833984,1.9330556392669678,,,,
839,56,114.22471690177917,20,0.7129999995231628,1716308287.8711538,1.5811508893966675,1.0136443376541138,,,,,,
839,57,114.22762966156006,20,,1716308287.8740666,,,1.1990057229995728,1.7618962526321411,,,,
849,58,115.712646484375,21,,1716308289.3590834,,,,,1.1628042459487915,1.7090649604797363,,
879,59,119.53657674789429,21,0.7129999995231628,1716308293.1830137,1.6054481267929077,1.0412795543670654,,,,,,
879,60,119.53945803642273,21,,1716308293.185895,,,1.022822618484497,1.5884602069854736,,,,
899,61,122.01186466217041,22,,1716308295.6583016,,,,,0.7253940105438232,1.2999284267425537,,
919,62,124.90147924423218,22,0.7195000052452087,1716308298.5479162,1.2113103866577148,0.659639298915863,,,,,,
919,63,124.90447616577148,22,,1716308298.550913,,,0.8206940293312073,1.3796333074569702,,,,
949,64,128.37865471839905,23,,1716308302.0250916,,,,,0.5604164600372314,1.1011004447937012,,
959,65,130.1181960105896,23,0.7214999794960022,1716308303.764633,1.0142438411712646,0.46494773030281067,,,,,,
959,66,130.1212887763977,23,,1716308303.7677257,,,0.641661524772644,1.2045680284500122,,,,
999,67,134.63196086883545,24,,1716308308.2783978,,,,,0.04460322856903076,0.5810859203338623,,
999,68,135.33538556098938,24,0.7315000295639038,1716308308.9818225,0.8620147109031677,0.3056633174419403,,,,,,
999,69,135.338383436203,24,,1716308308.9848204,,,0.4439181089401245,1.0022369623184204,,,,
1039,70,140.81189918518066,25,0.7325000166893005,1716308314.458336,0.6744207143783569,0.12202304601669312,,,,,,
1039,71,140.81492114067078,25,,1716308314.461358,,,0.2928888499736786,0.8559417128562927,,,,
1049,72,142.31018733978271,26,,1716308315.9566243,,,,,0.0243823379278183,0.5791703462600708,,
1079,73,146.2224040031433,26,0.7369999885559082,1716308319.868841,0.49051758646965027,-0.053097378462553024,,,,,,
1079,74,146.22537088394165,26,,1716308319.8718078,,,0.03658273443579674,0.5903330445289612,,,,
1099,75,148.69922733306885,27,,1716308322.3456643,,,,,0.14389635622501373,0.7237254977226257,,
1119,76,151.44052386283875,27,0.7315000295639038,1716308325.0869608,0.3630312979221344,-0.195816770195961,,,,,,
1119,77,151.44353103637695,27,,1716308325.089968,,,-0.1266198307275772,0.42652255296707153,,,,
1149,78,155.07747101783752,28,,1716308328.723908,,,,,0.004277445375919342,0.5045316815376282,,
1159,79,156.86740565299988,28,0.7225000262260437,1716308330.5138426,0.11587224155664444,-0.44452911615371704,,,,,,
1159,80,156.87033557891846,28,,1716308330.5167725,,,-0.30799317359924316,0.24440595507621765,,,,
1199,81,161.39461064338684,29,,1716308335.0410476,,,,,-0.2322089672088623,0.4098237156867981,,
1199,82,162.08951449394226,29,0.7164999842643738,1716308335.7359514,0.03653537854552269,-0.5198842883110046,,,,,,
1199,83,162.09256792068481,29,,1716308335.7390049,,,-0.4504534602165222,0.11098900437355042,,,,
1239,84,167.47717690467834,30,0.7279999852180481,1716308341.1236138,-0.13138346374034882,-0.6945967674255371,,,,,,
1239,85,167.48024773597717,30,,1716308341.1266847,,,-0.616267740726471,-0.06184426322579384,,,,
1249,86,168.97685384750366,31,,1716308342.6232908,,,,,-0.8743612170219421,-0.2864399552345276,,
1279,87,172.8414294719696,31,0.722000002861023,1716308346.4878664,-0.37140631675720215,-0.9282436370849609,,,,,,
1279,88,172.84442925453186,31,,1716308346.4908662,,,-0.8347501158714294,-0.26754361391067505,,,,
1299,89,175.35698103904724,32,,1716308349.003418,,,,,-0.9492353200912476,-0.3717416524887085,,
1319,90,178.2318160533905,32,0.7139999866485596,1716308351.878253,-0.43323877453804016,-0.9831547141075134,,,,,,
1319,91,178.23503613471985,32,,1716308351.881473,,,-0.9766247272491455,-0.42042064666748047,,,,
1349,92,181.86342310905457,33,,1716308355.50986,,,,,-1.0608322620391846,-0.514851450920105,,
1359,93,183.64894938468933,33,0.7210000157356262,1716308357.2953863,-0.7928985357284546,-1.356740951538086,,,,,,
1359,94,183.65200996398926,33,,1716308357.298447,,,-1.1800410747528076,-0.6235436797142029,,,,
1399,95,188.13482475280762,34,,1716308361.7812617,,,,,-0.5915820598602295,-0.030486106872558594,,
1399,96,188.80755424499512,34,0.7195000052452087,1716308362.4539912,-0.7083517909049988,-1.269927978515625,,,,,,
1399,97,188.81063795089722,34,,1716308362.4570749,,,-1.2677733898162842,-0.7021086812019348,,,,
1439,98,194.14673113822937,35,0.7080000042915344,1716308367.793168,-0.828590989112854,-1.4000506401062012,,,,,,
1439,99,194.1497185230255,35,,1716308367.7961555,,,-1.4705548286437988,-0.9221088886260986,,,,
1449,100,195.69281435012817,36,,1716308369.3392513,,,,,-1.506415843963623,-0.9277434349060059,,
1479,101,199.5674500465393,36,0.7179999947547913,1716308373.213887,-1.0957000255584717,-1.6555883884429932,,,,,,
1479,102,199.57045650482178,36,,1716308373.2168934,,,-1.4989582300186157,-0.9386257529258728,,,,
1499,103,202.10374546051025,37,,1716308375.7501824,,,,,-1.9932074546813965,-1.4145457744598389,,
1519,104,204.98944401741028,37,0.7170000076293945,1716308378.635881,-1.0761919021606445,-1.6399322748184204,,,,,,
1519,105,204.99251580238342,37,,1716308378.6389527,,,-1.6709715127944946,-1.105893611907959,,,,
1549,106,208.49635982513428,38,,1716308382.1427968,,,,,-1.694407343864441,-1.1384739875793457,,
1559,107,210.22702646255493,38,0.7170000076293945,1716308383.8734634,-1.221602439880371,-1.7854466438293457,,,,,,
1559,108,210.23013615608215,38,,1716308383.876573,,,-1.7704814672470093,-1.2053754329681396,,,,
1599,109,214.7697877883911,39,,1716308388.4162247,,,,,-1.3337352275848389,-0.8187813758850098,,
1599,110,215.56767773628235,39,0.6984999775886536,1716308389.2141147,-1.2234151363372803,-1.795142650604248,,,,,,
1599,111,215.57065510749817,39,,1716308389.217092,,,-1.9476666450500488,-1.3885160684585571,,,,
1639,112,221.02956080436707,40,0.7110000252723694,1716308394.6759977,-1.2790037393569946,-1.8504900932312012,,,,,,
1639,113,221.03248977661133,40,,1716308394.6789267,,,-1.9740192890167236,-1.4092637300491333,,,,
1649,114,222.4828372001648,41,,1716308396.1292741,,,,,-1.8588826656341553,-1.2882695198059082,,
1679,115,226.38594913482666,41,0.7039999961853027,1716308400.032386,-1.5155280828475952,-2.090986967086792,,,,,,
1679,116,226.38901376724243,41,,1716308400.0354507,,,-2.064781665802002,-1.5028076171875,,,,
1699,117,228.93357682228088,42,,1716308402.5800138,,,,,-1.9537642002105713,-1.335627794265747,,
1719,118,231.78660011291504,42,0.7204999923706055,1716308405.433037,-1.7089917659759521,-2.291764974594116,,,,,,
1719,119,231.78961610794067,42,,1716308405.436053,,,-2.2585198879241943,-1.690785527229309,,,,
1749,120,235.38288974761963,43,,1716308409.0293267,,,,,-2.813075065612793,-2.2492260932922363,,
1759,121,237.09709072113037,43,0.7049999833106995,1716308410.7435277,-1.6276198625564575,-2.193918466567993,,,,,,
1759,122,237.09995818138123,43,,1716308410.746395,,,-2.2677977085113525,-1.695250391960144,,,,
1799,123,241.6668574810028,44,,1716308415.3132944,,,,,-2.8149893283843994,-2.2712318897247314,,
1799,124,242.4272220134735,44,0.6855000257492065,1716308416.073659,-1.7273255586624146,-2.3097851276397705,,,,,,
1799,125,242.43017411231995,44,,1716308416.076611,,,-2.3436074256896973,-1.7711349725723267,,,,
1839,126,247.50983810424805,45,0.703000009059906,1716308421.156275,-1.963996410369873,-2.554739236831665,,,,,,
1839,127,247.51278281211853,45,,1716308421.1592197,,,-2.4915354251861572,-1.9215070009231567,,,,
1849,128,249.01511406898499,46,,1716308422.661551,,,,,-1.9966764450073242,-1.4341603517532349,,
1879,129,252.91976523399353,46,0.7020000219345093,1716308426.5662022,-1.8053807020187378,-2.3866052627563477,,,,,,
1879,130,252.92262983322144,46,,1716308426.5690668,,,-2.4867682456970215,-1.9073584079742432,,,,
1899,131,255.52033519744873,47,,1716308429.1667721,,,,,-2.307875633239746,-1.772491455078125,,
1919,132,258.36645221710205,47,0.7020000219345093,1716308432.0128891,-2.186884880065918,-2.7802388668060303,,,,,,
1919,133,258.36958742141724,47,,1716308432.0160244,,,-2.61466383934021,-2.0486786365509033,,,,
1949,134,261.93040657043457,48,,1716308435.5768435,,,,,-3.1375646591186523,-2.582965850830078,,
1959,135,263.6837637424469,48,0.6990000009536743,1716308437.3302007,-2.142226219177246,-2.736778974533081,,,,,,
1959,136,263.68660497665405,48,,1716308437.333042,,,-2.5899219512939453,-2.011566400527954,,,,
1999,137,268.1938397884369,49,,1716308441.8402767,,,,,-2.2577900886535645,-1.801082730293274,,
1999,138,268.9038314819336,49,0.7064999938011169,1716308442.5502684,-2.106985330581665,-2.7040185928344727,,,,,,
1999,139,268.9066541194916,49,,1716308442.553091,,,-2.7620737552642822,-2.1785061359405518,,,,
2039,140,274.5174832344055,50,0.7020000219345093,1716308448.1639202,-2.1907663345336914,-2.7970223426818848,,,,,,
2039,141,274.5204727649689,50,,1716308448.1669097,,,-2.8094661235809326,-2.233109474182129,,,,
2049,142,276.00802278518677,51,,1716308449.6544597,,,,,-3.224536895751953,-2.64473819732666,,
2079,143,279.81344270706177,51,0.6899999976158142,1716308453.4598796,-2.224243640899658,-2.8099329471588135,,,,,,
2079,144,279.81642723083496,51,,1716308453.4628642,,,-2.9063713550567627,-2.3177831172943115,,,,
2099,145,282.34525084495544,52,,1716308455.9916878,,,,,-2.68778920173645,-2.062079429626465,,
2119,146,285.134503364563,52,0.6924999952316284,1716308458.7809403,-2.313539505004883,-2.9120829105377197,,,,,,
2119,147,285.1375060081482,52,,1716308458.783943,,,-3.0162513256073,-2.435289144515991,,,,
2149,148,288.5978946685791,53,,1716308462.2443316,,,,,-3.0383195877075195,-2.489576578140259,,
2159,149,290.27114486694336,53,0.7020000219345093,1716308463.9175818,-2.5216774940490723,-3.097198724746704,,,,,,
2159,150,290.2755765914917,53,,1716308463.9220135,,,-3.081998348236084,-2.5015406608581543,,,,
2199,151,294.846884727478,54,,1716308468.4933217,,,,,-3.1581294536590576,-2.8167924880981445,,
2199,152,295.5532138347626,54,0.7105000019073486,1716308469.1996508,-2.567551851272583,-3.155416965484619,,,,,,
2199,153,295.55622148513794,54,,1716308469.2026584,,,-3.2118453979492188,-2.6277592182159424,,,,
2239,154,300.94739174842834,55,0.6949999928474426,1716308474.5938287,-2.860548734664917,-3.4653139114379883,,,,,,
2239,155,300.95044684410095,55,,1716308474.5968838,,,-3.1549336910247803,-2.567850112915039,,,,
2249,156,302.4132649898529,56,,1716308476.059702,,,,,-3.878020763397217,-3.325340986251831,,
2279,157,306.27593088150024,56,0.7085000276565552,1716308479.9223678,-2.752525806427002,-3.352745771408081,,,,,,
2279,158,306.2787139415741,56,,1716308479.9251509,,,-3.32774019241333,-2.737391948699951,,,,
2299,159,308.80174708366394,57,,1716308482.448184,,,,,-3.2517518997192383,-2.6113333702087402,,
2319,160,311.6209514141083,57,0.7045000195503235,1716308485.2673883,-2.6923272609710693,-3.284989833831787,,,,,,
2319,161,311.62379574775696,57,,1716308485.2702327,,,-3.388695001602173,-2.789961576461792,,,,
2349,162,315.19404339790344,58,,1716308488.8404803,,,,,-3.1697278022766113,-2.5458593368530273,,
2359,163,317.0660808086395,58,0.6794999837875366,1716308490.7125177,-2.7857909202575684,-3.419640302658081,,,,,,
2359,164,317.06884121894836,58,,1716308490.7152781,,,-3.4880878925323486,-2.9035727977752686,,,,
2399,165,321.63716983795166,59,,1716308495.2836068,,,,,0.10302674770355225,0.6188035607337952,,
2399,166,322.36522030830383,59,0.6884999871253967,1716308496.0116572,-3.1237447261810303,-3.7422049045562744,,,,,,
2399,167,322.36818623542786,59,,1716308496.0146232,,,-3.4915175437927246,-2.902902841567993,,,,
2439,168,327.59603476524353,60,0.7009999752044678,1716308501.2424717,-3.1521248817443848,-3.783264636993408,,,,,,
2439,169,327.5992283821106,60,,1716308501.2456653,,,-3.551056146621704,-2.964885711669922,,,,
2449,170,329.0582628250122,61,,1716308502.7046998,,,,,-3.4944252967834473,-2.8704328536987305,,
2479,171,332.98941445350647,61,0.6980000138282776,1716308506.6358514,-2.937901020050049,-3.552258014678955,,,,,,
2479,172,332.9922423362732,61,,1716308506.6386793,,,-3.653609037399292,-3.0656683444976807,,,,
2499,173,335.5221266746521,62,,1716308509.1685636,,,,,-3.6235132217407227,-2.924037456512451,,
2519,174,338.3644413948059,62,0.6940000057220459,1716308512.0108783,-3.176612138748169,-3.7819135189056396,,,,,,
2519,175,338.36741065979004,62,,1716308512.0138476,,,-3.7147231101989746,-3.1159110069274902,,,,
2549,176,341.9633505344391,63,,1716308515.6097875,,,,,-3.6492319107055664,-3.1012117862701416,,
2559,177,343.72960209846497,63,0.6909999847412109,1716308517.376039,-2.9581329822540283,-3.5867106914520264,,,,,,
2559,178,343.732408285141,63,,1716308517.3788452,,,-3.822831153869629,-3.23099684715271,,,,
2599,179,348.3340244293213,64,,1716308521.9804614,,,,,-3.6272425651550293,-3.1140995025634766,,
2599,180,349.0539758205414,64,0.6949999928474426,1716308522.7004128,-3.0186045169830322,-3.6320016384124756,,,,,,
2599,181,349.0568404197693,64,,1716308522.7032773,,,-3.7582991123199463,-3.149179458618164,,,,
2639,182,354.31080293655396,65,0.6899999976158142,1716308527.9572399,-3.1117804050445557,-3.7362165451049805,,,,,,
2639,183,354.31374406814575,65,,1716308527.960181,,,-3.9204421043395996,-3.3228354454040527,,,,
2649,184,355.74722146987915,66,,1716308529.3936584,,,,,-4.187230110168457,-3.555449962615967,,
2679,185,359.5150713920593,66,0.6809999942779541,1716308533.1615083,-3.472869396209717,-4.113107204437256,,,,,,
2679,186,359.5180649757385,66,,1716308533.164502,,,-3.9315285682678223,-3.328390598297119,,,,
2699,187,362.0656626224518,67,,1716308535.7120996,,,,,-3.5772924423217773,-3.0111546516418457,,
2719,188,364.8690528869629,67,0.684499979019165,1716308538.5154898,-3.350715160369873,-3.9793529510498047,,,,,,
2719,189,364.8719038963318,67,,1716308538.5183408,,,-4.012256145477295,-3.4151968955993652,,,,
2749,190,368.43930292129517,68,,1716308542.0857399,,,,,-4.363533020019531,-3.7491848468780518,,
2759,191,370.1998987197876,68,0.6794999837875366,1716308543.8463356,-3.4362077713012695,-4.074049949645996,,,,,,
2759,192,370.20297861099243,68,,1716308543.8494155,,,-4.138923645019531,-3.5327062606811523,,,,
2799,193,374.9166421890259,69,,1716308548.563079,,,,,-3.3846404552459717,-3.0733790397644043,,
2799,194,375.57887864112854,69,0.684499979019165,1716308549.2253156,-3.613873243331909,-4.223385334014893,,,,,,
2799,195,375.5821318626404,69,,1716308549.2285688,,,-4.288882255554199,-3.674950361251831,,,,
2839,196,380.9715006351471,70,0.6965000033378601,1716308554.6179376,-3.7905588150024414,-4.410213947296143,,,,,,
2839,197,380.97453689575195,70,,1716308554.6209738,,,-4.308610916137695,-3.6943235397338867,,,,
2849,198,382.4595458507538,71,,1716308556.1059828,,,,,-3.4612059593200684,-2.8550522327423096,,
2879,199,386.397274017334,71,0.6819999814033508,1716308560.043711,-3.6918890476226807,-4.342860221862793,,,,,,
2879,200,386.4003047943115,71,,1716308560.0467417,,,-4.194847583770752,-3.5871925354003906,,,,
2899,201,388.82401871681213,72,,1716308562.4704556,,,,,-4.493383884429932,-3.8271074295043945,,
2919,202,391.7224831581116,72,0.6830000281333923,1716308565.36892,-3.6253623962402344,-4.263889312744141,,,,,,
2919,203,391.7253141403198,72,,1716308565.371751,,,-4.306514263153076,-3.69480037689209,,,,
2949,204,395.2971670627594,73,,1716308568.943604,,,,,-4.487652778625488,-3.932981252670288,,
2959,205,397.00853753089905,73,0.6855000257492065,1716308570.6549745,-3.8678746223449707,-4.4938483238220215,,,,,,
2959,206,397.0115873813629,73,,1716308570.6580243,,,-4.4491753578186035,-3.840585947036743,,,,
2999,207,401.6067111492157,74,,1716308575.253148,,,,,-8.434028625488281,-8.077886581420898,,
2999,208,402.34597277641296,74,0.6825000047683716,1716308575.9924097,-3.970505952835083,-4.5899434089660645,,,,,,
2999,209,402.34913873672485,74,,1716308575.9955757,,,-4.538658142089844,-3.9166531562805176,,,,
3039,210,407.66263461112976,75,0.6884999871253967,1716308581.3090715,-3.7032978534698486,-4.328487873077393,,,,,,
3039,211,407.66550040245056,75,,1716308581.3119373,,,-4.691491603851318,-4.074951171875,,,,
3049,212,409.0973310470581,76,,1716308582.743768,,,,,-4.812694549560547,-4.2581658363342285,,
3079,213,412.90847396850586,76,0.6800000071525574,1716308586.554911,-4.036449909210205,-4.6703290939331055,,,,,,
3079,214,412.91169261932373,76,,1716308586.5581295,,,-4.7047295570373535,-4.07826042175293,,,,
3099,215,415.5278043746948,77,,1716308589.1742413,,,,,-5.070999622344971,-4.479559898376465,,
3119,216,418.3440651893616,77,0.6759999990463257,1716308591.990502,-4.055004119873047,-4.690596580505371,,,,,,
3119,217,418.3470380306244,77,,1716308591.993475,,,-4.654147624969482,-4.037769317626953,,,,
3149,218,421.93000078201294,78,,1716308595.5764377,,,,,-4.190212726593018,-3.515507459640503,,
3159,219,423.74895572662354,78,0.6679999828338623,1716308597.3953927,-3.9254343509674072,-4.604146480560303,,,,,,
3159,220,423.7518541812897,78,,1716308597.398291,,,-4.627038955688477,-4.0025506019592285,,,,
3199,221,428.4399631023407,79,,1716308602.0864,,,,,-5.256056785583496,-4.659745216369629,,
3199,222,429.1462082862854,79,0.6834999918937683,1716308602.7926452,-4.138797760009766,-4.770317554473877,,,,,,
3199,223,429.14921164512634,79,,1716308602.7956486,,,-4.659273624420166,-4.036158084869385,,,,
3239,224,434.2313930988312,80,0.671500027179718,1716308607.87783,-4.1751837730407715,-4.815727710723877,,,,,,
3239,225,434.2345850467682,80,,1716308607.881022,,,-4.72578239440918,-4.102437496185303,,,,
3249,226,435.63094425201416,81,,1716308609.2773812,,,,,-4.776287078857422,-4.1323089599609375,,
3279,227,439.3415279388428,81,0.6654999852180481,1716308612.9879649,-3.908973217010498,-4.587763786315918,,,,,,
3279,228,439.3444445133209,81,,1716308612.9908814,,,-4.697847843170166,-4.074850082397461,,,,
3299,229,441.81847858428955,82,,1716308615.4649155,,,,,-4.9451375007629395,-4.281332969665527,,
3319,230,444.6182074546814,82,0.6859999895095825,1716308618.2646444,-4.015899181365967,-4.6650800704956055,,,,,,
3319,231,444.62128138542175,82,,1716308618.2677183,,,-4.716920375823975,-4.084882736206055,,,,
3349,232,448.05738401412964,83,,1716308621.703821,,,,,-4.965761184692383,-4.291998863220215,,
3359,233,449.80877566337585,83,0.6769999861717224,1716308623.4552126,-4.011388301849365,-4.6633405685424805,,,,,,
3359,234,449.8118793964386,83,,1716308623.4583163,,,-4.962708473205566,-4.325436592102051,,,,
3399,235,454.3765950202942,84,,1716308628.023032,,,,,-10.223165512084961,-9.676770210266113,,
3399,236,455.11638140678406,84,0.6804999709129333,1716308628.7628183,-4.221776962280273,-4.855799674987793,,,,,,
3399,237,455.11935663223267,84,,1716308628.7657936,,,-4.82774543762207,-4.178208827972412,,,,
3439,238,460.4480628967285,85,0.6800000071525574,1716308634.0944998,-4.655734062194824,-5.291113376617432,,,,,,
3439,239,460.4510691165924,85,,1716308634.097506,,,-4.936129093170166,-4.2963690757751465,,,,
3449,240,461.9246037006378,86,,1716308635.5710406,,,,,-4.837869644165039,-4.193202495574951,,
3479,241,465.8776607513428,86,0.6710000038146973,1716308639.5240977,-4.479796886444092,-5.1280837059021,,,,,,
3479,242,465.8805685043335,86,,1716308639.5270054,,,-4.920883655548096,-4.283736705780029,,,,
3499,243,468.39912033081055,87,,1716308642.0455573,,,,,-4.609547138214111,-3.9290857315063477,,
3519,244,471.2576916217804,87,0.6579999923706055,1716308644.9041286,-4.229792594909668,-4.88543176651001,,,,,,
3519,245,471.2604968547821,87,,1716308644.9069338,,,-5.116730690002441,-4.467390060424805,,,,
3549,246,474.6454348564148,88,,1716308648.2918718,,,,,-4.2209672927856445,-3.529905319213867,,
3559,247,476.4079661369324,88,0.6669999957084656,1716308650.054403,-4.304081439971924,-4.971512794494629,,,,,,
3559,248,476.4107856750488,88,,1716308650.0572226,,,-5.032993316650391,-4.389003753662109,,,,
3599,249,481.039897441864,89,,1716308654.6863344,,,,,-11.401110649108887,-10.993130683898926,,
3599,250,481.82413387298584,89,0.6639999747276306,1716308655.4705708,-4.4423675537109375,-5.11458158493042,,,,,,
3599,251,481.82703375816345,89,,1716308655.4734707,,,-5.1904988288879395,-4.545211315155029,,,,
3639,252,487.21404123306274,90,0.671500027179718,1716308660.8604782,-4.483987808227539,-5.145171642303467,,,,,,
3639,253,487.2171449661255,90,,1716308660.863582,,,-5.300671577453613,-4.669784069061279,,,,
3640,254,494.4618921279907,91,,1716308668.108329,,,,,,,0.6693000197410583,-5.132225513458252
